Tipo Titulo;Data Vencimento;Data Base;Taxa Compra Manha;Taxa Venda Manha;PU Compra Manha;PU Venda Manha;PU Base Manha
Tesouro IPCA+;15/05/2035;21/02/2017;5,25;5,37;1174,52;1150,48;1150,05
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;21/02/2017;5,38;5,5;5933,28;5876,45;5875,14
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;21/02/2017;10,33;10,45;997,66;990,76;990,37
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;20/02/2017;5,26;5,38;3323,98;3265,08;3263,85
Tesouro IPCA+ com Juros Semestrais;15/05/2045;20/02/2017;5,32;5,44;3317,37;3263,56;3262,33
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;20/02/2017;5,31;5,43;3260,59;3218,43;3217,22
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;20/02/2017;5,27;5,39;701,09;678,98;678,73
;;;;;;;
Tesouro IPCA+;15/05/2035;20/02/2017;5,27;5,39;1170,04;1146,09;1145,67
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;20/02/2017;5,37;5,49;5936,75;5879,84;5878,53
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;20/02/2017;10,38;10,5;994,39;987,51;987,12
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;29/11/2017;5,37;5,49;723,93;701,73;701,5
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;29/11/2017;5,06;5,18;5979,09;5924,34;5922,13
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;29/11/2017;10,05;10,17;1039,6;1032,87;1032,48
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;28/11/2017;5,34;5,46;3324,83;3270,95;3269,86
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;28/11/2017;5,24;5,36;3298,25;3256,02;3254,95
Tesouro IPCA+ com Juros Semestrais;15/08/2050;28/11/2017;5,32;5,44;3400,43;3341,81;3340,7
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;28/11/2017;5,39;5,51;1215,24;1191,42;1191,02
Tesouro IPCA+;15/05/2045;28/11/2017;5,39;5,51;719,94;697,87;697,63
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;28/11/2017;5,07;5,19;5966,19;5911,55;5909,56
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;28/11/2017;10,11;10,23;1035,83;1029,14;1028,74
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;27/11/2017;5,26;5,38;3290,09;3247,98;3246,91
Tesouro IPCA+ com Juros Semestrais;15/05/2045;27/11/2017;5,35;5,47;3319,19;3265,43;3264,34
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;27/11/2017;5,34;5,46;3389,43;3331,08;3329,97
;;;;;;;
Tesouro IPCA+;15/05/2035;27/11/2017;5,41;5,53;1210,83;1187,1;1186,7
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;27/11/2017;5,41;5,53;715,97;694,02;693,79
Tesouro IGPM+ com Juros Semestrais;01/01/2031;27/11/2017;5,09;5,21;5955,05;5900,52;5898,53
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;27/11/2017;10,16;10,28;1032,64;1025,97;1025,57
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;24/11/2017;5,32;5,44;3398,19;3339,59;3337,65
Tesouro IPCA+ com Juros Semestrais;15/05/2035;24/11/2017;5,25;5,37;3292,55;3250,39;3248,51
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;24/11/2017;5,34;5,46;3322,64;3268,77;3266,87
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;24/11/2017;5,4;5,52;1212,43;1188,66;1187,96
Tesouro IPCA+;15/05/2045;24/11/2017;5,4;5,52;717,6;695,59;695,19
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;24/11/2017;5,08;5,2;5957,64;5903,05;5899,44
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;24/11/2017;10,09;10,21;1036,16;1029,45;1029,06
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;23/11/2017;5,29;5,41;3344,76;3290,33;3289,1
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;23/11/2017;5,2;5,32;3309,65;3267,16;3265,95
Tesouro IPCA+ com Juros Semestrais;15/08/2050;23/11/2017;5,27;5,39;3422,36;3363,07;3361,82
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;23/11/2017;5,35;5,47;1222,21;1198,23;1197,79
Tesouro IPCA+;15/05/2045;23/11/2017;5,35;5,47;726,82;704,52;704,26
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;23/11/2017;5,03;5,15;5977;5922,1;5920,11
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;18/08/2017;5,19;5,31;3390,24;3330,13;3327,74
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;18/08/2017;5,23;5,35;3389,21;3334,28;3331,88
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;18/08/2017;5,2;5,32;739,88;716,93;716,41
Tesouro IPCA+;15/05/2035;18/08/2017;5,2;5,32;1226,61;1202,16;1201,3
Tesouro IGPM+ com Juros Semestrais;01/01/2031;18/08/2017;5,07;5,19;5825,94;5770,8;5768,81
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;18/08/2017;10,1;10,22;1009,83;1003,01;1002,62
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;17/08/2017;5,14;5,26;3347,12;3304,19;3302,96
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;17/08/2017;5,2;5,32;3382,76;3322,81;3321,56
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;17/08/2017;5,24;5,36;3382,16;3327,37;3326,11
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;17/08/2017;5,21;5,33;737,41;714,54;714,27
Tesouro IPCA+;15/05/2035;17/08/2017;5,21;5,33;1223,68;1199,28;1198,83
Tesouro IGPM+ com Juros Semestrais;01/01/2031;17/08/2017;5,08;5,2;5819,32;5764,25;5762,81
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;17/08/2017;10,07;10,19;1011,16;1004,32;1003,93
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;16/08/2017;5,13;5,25;3349,5;3306,51;3305,27
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;16/08/2017;5,17;5,29;3396,75;3336,39;3335,13
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;16/08/2017;5,22;5,34;3390,16;3335,15;3333,89
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;16/08/2017;5,21;5,33;737,13;714,27;714
Tesouro IPCA+;15/05/2035;16/08/2017;5,21;5,33;1223,23;1198,83;1198,38
Tesouro IGPM+ com Juros Semestrais;01/01/2031;16/08/2017;5,07;5,19;5822,52;5767,37;5765,93
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;16/08/2017;10;10,12;1014,8;1007,92;1007,53
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;15/08/2017;5,25;5,37;3355,07;3295,82;3294,58
Tesouro IPCA+ com Juros Semestrais;15/05/2045;15/08/2017;5,28;5,4;3361,23;3306,9;3305,64
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;15/08/2017;5,19;5,31;3326,67;3284,06;3282,83
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;15/08/2017;5,27;5,39;725,34;702,85;702,58
Tesouro IPCA+;15/05/2035;15/08/2017;5,27;5,39;1210,51;1186,38;1185,93
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;15/08/2017;5,12;5,24;5798,02;5743,17;5741,73
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;15/08/2017;10,04;10,16;1012,11;1005,25;1004,87
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;14/08/2017;5,16;5,28;3336,21;3293,41;3292,48
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;14/08/2017;5,23;5,35;3363,85;3304,34;3392,06
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;14/08/2017;5,26;5,38;3369,15;3314,6;3313,66
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;17/05/2017;4,98;5,1;6111,29;6053,47;6053,47
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;17/05/2017;9,9;10,02;1044,65;1037,6;1037,21
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;16/05/2017;5,01;5,13;3512,68;3449,97;3448,73
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;16/05/2017;5,07;5,19;3406,08;3349,23;3348,02
Tesouro IPCA+ com Juros Semestrais;15/05/2035;16/05/2017;5,05;5,17;3325,25;3281,45;3280,27
Tesouro IPCA+;15/05/2035;16/05/2017;5,06;5,18;1234,62;1209,61;1209,17
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;16/05/2017;5,06;5,18;754,66;731;730,74
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;16/05/2017;5,09;5,21;6058,26;6001,13;6001,11
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;16/05/2017;10;10,12;1038,38;1031,38;1030,98
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;15/05/2017;5,17;5,29;3357,39;3301,73;3300,52
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;15/05/2017;5,12;5,24;3298,42;3255,09;3253,9
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;15/05/2017;5,11;5,23;3459,05;3397,82;3396,58
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;15/05/2017;5,13;5,25;1219,52;1194,83;1194,39
Tesouro IPCA+;15/05/2045;15/05/2017;5,13;5,25;740,5;717,3;717,04
Tesouro IGPM+ com Juros Semestrais;01/01/2031;15/05/2017;5,13;5,25;6039,12;5982,24;5982,2
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;15/05/2017;10,03;10,15;1036,23;1029,25;1028,85
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;12/05/2017;5,18;5,3;3275,47;3232,53;3319,79
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;12/05/2017;5,23;5,35;3328,18;3273,21;3360,46
Tesouro IPCA+ com Juros Semestrais;15/08/2050;12/05/2017;5,17;5,29;3426,98;3366,61;3365,45
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;12/05/2017;5,2;5,32;1204,62;1180,23;1179,83
Tesouro IPCA+;15/05/2045;12/05/2017;5,2;5,32;726,61;703,85;703,61
Tesouro IGPM+ com Juros Semestrais;01/01/2031;12/05/2017;5,19;5,31;6010,56;5954,04;5956,34
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;12/05/2017;10,07;10,19;1033,5;1026,54;1026,14
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;11/05/2017;5,23;5,35;3344,75;3302,14;3301,3
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;11/05/2017;5,25;5,37;3406,16;3351,43;3350,58
Tesouro IPCA+ com Juros Semestrais;15/08/2050;11/05/2017;5,19;5,31;3415,64;3355,55;3354,71
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;17/02/2017;5,29;5,41;3307,86;3249,38;3247,07
Tesouro IPCA+ com Juros Semestrais;15/05/2035;17/02/2017;5,34;5,46;3248,77;3206,8;3204,51
Tesouro IPCA+ com Juros Semestrais;15/05/2045;17/02/2017;5,36;5,48;3298,05;3244,69;3242,38
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;17/02/2017;5,32;5,44;691,53;669,73;669,25
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;17/02/2017;5,32;5,44;1159,57;1135,84;1135,03
Tesouro IGPM+ com Juros Semestrais;01/01/2031;17/02/2017;5,37;5,49;5941,09;5884,12;5881,8
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;17/02/2017;10,44;10,56;990,55;983,71;983,32
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;16/02/2017;5,27;5,39;3271,29;3228,89;3227,68
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;16/02/2017;5,32;5,44;3313,78;3260;3258,77
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;16/02/2017;5,25;5,37;3325,38;3266,37;3265,15
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;16/02/2017;5,25;5,37;1172,82;1148,8;1148,37
Tesouro IPCA+;15/05/2045;16/02/2017;5,25;5,37;704,09;681,88;681,62
Tesouro IGPM+ com Juros Semestrais;01/01/2031;16/02/2017;5,33;5,45;5957,95;5900,7;5899,1
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;16/02/2017;10,32;10,44;997,07;990,16;989,77
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;15/02/2017;5,24;5,36;3280,8;3238,2;3236,99
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;15/02/2017;5,23;5,35;3334,15;3274,87;3273,64
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;15/02/2017;5,29;5,41;3326,2;3272,09;3270,86
Tesouro IPCA+;15/05/2035;15/02/2017;5,22;5,34;1178,47;1154,33;1153,9
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;15/02/2017;5,22;5,34;709,49;687,1;686,85
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;15/02/2017;5,32;5,44;5961,16;5903,84;5902,24
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;15/02/2017;10,32;10,44;996,68;989,77;989,38
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;14/02/2017;5,24;5,36;3279,59;3236,99;3235,92
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;14/02/2017;5,29;5,41;3324,97;3270,86;3269,77
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;14/02/2017;5,22;5,34;3337,93;3278,52;3365,18
;;;;;;;
Tesouro IPCA+;15/05/2035;14/02/2017;5,22;5,34;1178,04;1153,9;1153,52
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;14/02/2017;5,22;5,34;709,23;686,85;686,62
;;;;;;;
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;14/02/2017;5,32;5,44;5959,58;5902,24;5900,65
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;14/02/2017;10,28;10,4;998,62;991,68;991,29
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;23/11/2017;10,04;10,16;1038,58;1031,85;1031,45
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;22/11/2017;5,29;5,41;3343,53;3289,1;3287,88
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;22/11/2017;5,21;5,33;3304,87;3262,45;3261,24
Tesouro IPCA+ com Juros Semestrais;15/08/2050;22/11/2017;5,27;5,39;3421,11;3361,82;3360,57
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;22/11/2017;5,35;5,47;1221,76;1197,79;1197,34
Tesouro IPCA+;15/05/2045;22/11/2017;5,35;5,47;726,55;704,26;703,99
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;22/11/2017;5,05;5,17;5964,07;5909,31;5907,4
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;22/11/2017;10,05;10,17;1037,62;1030,89;1030,49
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;21/11/2017;5,3;5,42;3337,72;3283,41;3282,18
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;21/11/2017;5,22;5,34;3300,1;3257,74;3256,54
Tesouro IPCA+ com Juros Semestrais;15/08/2050;21/11/2017;5,28;5,4;3414,85;3355,71;3354,46
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;21/11/2017;5,36;5,48;1219,29;1195,36;1194,91
Tesouro IPCA+;15/05/2045;21/11/2017;5,36;5,48;724,4;702,17;701,9
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;21/11/2017;5,06;5,18;5951,76;5897,1;5895,47
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;21/11/2017;10,1;10,22;1034,42;1027,71;1027,31
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;17/11/2017;5,33;5,45;3322,79;3268,82;3265,31
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;17/11/2017;5,25;5,37;3288,24;3246,07;3242,6
Tesouro IPCA+ com Juros Semestrais;15/08/2050;17/11/2017;5,31;5,43;3398,66;3339,93;3336,35
;;;;;;;
Tesouro IPCA+;15/05/2035;17/11/2017;5,38;5,5;1214,82;1190,97;1189,69
Tesouro IPCA+;15/05/2045;17/11/2017;5,38;5,5;720,38;698,27;697,52
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;17/11/2017;5,11;5,23;5927,27;5872,9;5868,73
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;17/11/2017;10,23;10,35;1026,75;1020,11;1019,31
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;16/11/2017;5,32;5,44;3260,08;3218,36;3217,16
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;16/11/2017;5,4;5,52;3287,62;3234,45;3233,24
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;16/11/2017;5,38;5,5;3360,61;3302,86;3301,62
Tesouro IPCA+;15/05/2035;16/11/2017;5,45;5,57;1199,56;1176,02;1175,58
Tesouro IPCA+;15/05/2045;16/11/2017;5,45;5,57;706,63;684,96;684,7
;;;;;;;
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;16/11/2017;5,18;5,3;5891,3;5837,34;5835,7
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;16/11/2017;10,4;10,52;1016,56;1010,01;1009,61
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;14/08/2017;5,24;5,36;730,8;708,13;707,93
Tesouro IPCA+;15/05/2035;14/08/2017;5,24;5,36;1216,17;1191,91;1191,57
Tesouro IGPM+ com Juros Semestrais;01/01/2031;14/08/2017;5,09;5,21;5810,43;5755,37;5753,94
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;14/08/2017;10,02;10,14;1012,88;1006;1005,62
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;11/08/2017;5,16;5,28;3335,28;3292,48;3291,04
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;11/08/2017;5,22;5,34;3456,61;3396,96;3395,47
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;11/08/2017;5,25;5,37;3372,81;3318,15;3316,69
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;11/08/2017;5,23;5,35;732,52;709,79;709,48
Tesouro IPCA+;15/05/2035;11/08/2017;5,23;5,35;1217,87;1193,57;1193,05
Tesouro IGPM+ com Juros Semestrais;01/01/2031;11/08/2017;5,09;5,21;5809;5753,94;5751,94
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;11/08/2017;10,07;10,19;1009,62;1002,77;1002,39
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;10/08/2017;5,23;5,35;3380,59;3325,71;3324,76
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;10/08/2017;5,15;5,27;3337,45;3294,58;3293,66
Tesouro IPCA+ com Juros Semestrais;15/08/2050;10/08/2017;5,2;5,32;3465,21;3405,29;3404,33
;;;;;;;
Tesouro IPCA+;15/05/2035;10/08/2017;5,23;5,35;1217,34;1193,05;1192,71
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;10/08/2017;5,23;5,35;732,2;709,48;709,28
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;10/08/2017;5,08;5,2;5810,7;5755,58;5754,23
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;10/08/2017;10,03;10,15;1011,54;1004,66;1004,28
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;09/08/2017;5,2;5,32;3393,58;3338,35;3337,41
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;09/08/2017;5,12;5,24;3347,36;3304,3;3303,38
Tesouro IPCA+ com Juros Semestrais;15/08/2050;09/08/2017;5,17;5,29;3479,49;3419,15;3418,19
;;;;;;;
Tesouro IPCA+;15/05/2035;09/08/2017;5,2;5,32;1223,16;1198,74;1198,4
;;;;;;;
Tesouro IPCA+;15/05/2045;09/08/2017;5,2;5,32;737,79;714,89;714,69
;;;;;;;
Tesouro IGPM+ com Juros Semestrais;01/01/2031;09/08/2017;5,05;5,17;5823,27;5767,95;5766,61
Tesouro Prefixado com Juros Semestrais;01/01/2027;09/08/2017;9,92;10,04;1017,51;1010,58;1010,19
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2035;08/08/2017;5,09;5,21;3353,54;3310,33;3309,56
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;08/08/2017;5,14;5,26;3489,94;3429,24;3428,44
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/05/2045;08/08/2017;5,17;5,29;3402,82;3347,31;3346,52
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2045;08/08/2017;5,16;5,28;744,55;721,42;721,25
Tesouro IPCA+;15/05/2035;08/08/2017;5,16;5,28;1229,69;1205,12;1204,84
Tesouro IGPM+ com Juros Semestrais;01/01/2031;08/08/2017;5,03;5,15;5831,25;5775,78;5774,44
;;;;;;;
;;;;;;;
Tesouro IPCA+;15/05/2035;11/05/2017;5,25;5,37;1193,98;1169,82;1169,52
Tesouro IPCA+;15/05/2045;11/05/2017;5,25;5,37;716,79;694,35;694,18
Tesouro IGPM+ com Juros Semestrais;01/01/2031;11/05/2017;5,24;5,36;5997,79;5941,46;5940,63
;;;;;;;
;;;;;;;
Tesouro Prefixado com Juros Semestrais;01/01/2027;11/05/2017;10,08;10,2;1032,52;1025,57;1025,17
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
Tesouro IPCA+ com Juros Semestrais;15/08/2050;10/05/2017;5,25;5,37;3384,54;3325,29;3324,45
;;;;;;;
;;;;;;;
;;;;;;;
